participant_id,content_language,finished_study,study_name,aesthetics,thinking,colorage,data_bored,data_compare,data_fun,data_science,data_selfLearn,bored_median_colorage,compare_median_colorage,fun_median_colorage,science_median_colorage,selfLearn_median_colorage,data_wasBoring,wasBoring_reversed,data_wasEnjoyable,data_wasFun,data_wasInteresting,boring_lowExtreme,boring_highExtreme,enjoyable_lowExtreme,enjoyable_highExtreme,fun_lowExtreme,fun_highExtreme,interesting_lowExtreme,interesting_highExtreme,totalExtremes,variance_noReverse,std_imi,isStdImi0,variance_reverse,AttentionCheck,AttentionCheck_binary,IntrinsicMotivation,data_comments,satisficing,average_ABS_rating_diff,average_rating_diff,num_correctAns,overall_score,retake,retake 2,age,gender,ip_country,ip_city,multinational,father,mother,education,normal vision,country0,years0,country1,country2,country3,country4,country5,years1,years2,years3,years4,years5,lang0,lang1,lang2,lang3,lang4,lang5,lang6,fluency1,fluency2,fluency3,fluency4,fluency5,fluency6,urban,web_usage,profession,id,cvd,screen,normalvision,time_stamp,ctry6,user_agent,timestamp,timestamp_page_load,timestamp_motivation_1,timestamp_motivation_1_inDays,timestamp_motivation_date,timestamp_motivation_2,elapsedTime,timestamp_demographics,timestamp_lighting1,predicted_age,abs_diff_ages,diff-ages
43860,en,1,aesthetics,1,0,0,1,2,3,5,3,0,0,0,1,0,1,7,3,3,4,1,0,0,0,0,0,0,0,1,1.583333333,1.258305739,0,5.733333333,3.666666667,0,4.25,,,0.5,0.357142857,,,0,first/missing,27,0,India,Pune,1,India,India,graduate school,0,India,20,India,Nepal,Sri Lanka,,,1,3,4,0,0,Other,,,,,,,0,0,0,0,0,0,,5,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",10/07/2016 10:08 AM,10/07/2016 9:30 AM,1.47586E+12,17081.70794,01/01/1970 4:44:42 AM,1.47586E+12,616780,10/07/2016 10:00 AM,,,,
43866,en,0,aesthetics,1,0,0,1,5,3,3,5,0,1,0,0,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,999,999,,,0,first/missing,62,1,India,Gurgaon,1,India,India,professional school,0,India,60,India,United Kingdom,United States,,,61,1,1,0,0,Other,Other,,,,,,2,0,0,0,0,0,,7,,,,,,,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1820.2 Safari/537.36",10/08/2016 10:45 PM,10/08/2016 10:43 PM,1.47599E+12,17083.24024,01/01/1970 4:44:43 AM,0,-1.47599E+12,10/08/2016 10:51 PM,,,,
43867,en,1,aesthetics,1,0,0,1,3,4,5,4,0,0,0,1,0,1,7,7,7,7,1,0,0,1,0,1,0,1,4,9,3,0,11.43333333,0,1,7,,,1.1,-0.366666667,,,0,first/missing,61,0,United States,Charlotte,0,United States,United States,high school,0,United States,61,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,3,,,,,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",10/09/2016 1:51 AM,10/09/2016 1:41 AM,1.476E+12,17083.3628,01/01/1970 4:44:43 AM,1.476E+12,554945,10/09/2016 1:43 AM,,,,
43868,zh,1,aesthetics,1,0,0,1,1,1,1,1,0,0,0,0,0,5,3,3,3,2,0,0,0,0,0,0,0,0,0,1.583333333,1.258305739,0,2.1,0.333333333,1,2.75,,,0.607142857,-0.392857143,,,0,first/missing,26,0,Australia,Townsville,1,China,China,graduate school,0,Australia,2,China,Australia,,,,24,2,0,0,0,Chinese,,,,,,,0,0,0,0,0,0,,5,,,,,,,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",10/09/2016 4:03 AM,10/09/2016 3:55 AM,1.47601E+12,17083.45589,01/01/1970 4:44:43 AM,1.47601E+12,444842,10/09/2016 3:57 AM,,,,
43869,en,1,aesthetics,1,0,0,4,4,4,4,5,1,1,0,0,1,2,6,4,4,2,0,0,0,0,0,0,0,0,0,1.333333333,1.154700538,0,5.155555556,2.666666667,0,4,,,0.633333333,0.3,,,0,first/missing,21,0,Australia,Brisbane,1,United Kingdom,United Kingdom,college,0,Australia,19,South Africa,United Kingdom,,,,1,1,0,0,0,English,,,,,,,0,0,0,0,0,0,,9,,,,,,,,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0,10/09/2016 4:39 AM,10/09/2016 4:31 AM,1.47601E+12,17083.48036,01/01/1970 4:44:43 AM,1.47601E+12,387411,10/09/2016 4:34 AM,,,,
43870,en,1,aesthetics,1,0,0,2,3,5,5,5,0,0,1,1,1,1,7,7,7,7,1,0,0,1,0,1,0,1,4,9,3,0,11.43333333,0,1,7,,,999,999,,,0,first/missing,46,1,Greece,Athens,0,Greece,Greece,college,0,Greece,46,,,,,,0,0,0,0,0,Greek,,,,,,,0,0,0,0,0,0,,6,,,,,,,,"Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1",10/09/2016 12:42 PM,10/09/2016 12:31 PM,1.47604E+12,17083.81433,01/01/1970 4:44:44 AM,1.47604E+12,596536,10/09/2016 12:33 PM,,,,
43871,en,1,aesthetics,1,0,0,2,2,5,5,5,0,0,1,1,1,1,7,7,7,7,1,0,0,1,0,1,0,1,4,9,3,0,11.43333333,0,1,7,,,999,999,,,0,first/missing,46,1,Greece,Athens,0,Greece,Greece,college,0,Greece,46,,,,,,0,0,0,0,0,Greek,,,,,,,0,0,0,0,0,0,,6,,,,,,,,"Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1",10/09/2016 12:57 PM,10/09/2016 12:49 PM,1.47604E+12,17083.82644,01/01/1970 4:44:44 AM,1.47604E+12,418051,10/09/2016 12:50 PM,,,,
43872,en,1,aesthetics,1,0,0,3,5,4,4,5,0,1,0,0,1,4,4,2,4,2,0,0,0,0,0,0,0,0,0,1.333333333,1.154700538,0,2.844444444,1.333333333,0,3,,,1.066666667,0,,,0,first/missing,48,0,United States,Indianapolis,0,United States,United States,college,0,United States,48,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,3,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",10/09/2016 10:54 PM,10/09/2016 10:47 PM,1.47608E+12,17084.24192,01/01/1970 4:44:44 AM,1.47608E+12,375662,10/09/2016 10:49 PM,,,,
43873,en,1,aesthetics,1,0,0,2,3,4,3,4,0,0,0,0,0,3,5,5,5,6,0,0,0,0,0,0,0,0,0,1.583333333,1.258305739,0,7.433333333,0.333333333,1,5.25,,,0.7,-0.1,,,0,first/missing,39,0,Germany,Frankfurt am Main,0,Germany,Germany,,0,Germany,39,,,,,,0,0,0,0,0,German,,,,,,,0,0,0,0,0,0,,11,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",10/10/2016 1:55 AM,10/10/2016 1:32 AM,1.47609E+12,17084.35743,01/01/1970 4:44:44 AM,1.47609E+12,1267241,10/10/2016 1:37 AM,,,,
43874,en,0,aesthetics,1,0,0,3,4,3,2,4,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,999,999,,,0,first/missing,18,1,United Kingdom,Manchester,0,United Kingdom,United Kingdom,graduate school,0,United Kingdom,18,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,5,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",10/10/2016 2:56 AM,10/10/2016 2:56 AM,1.47609E+12,17084.41437,01/01/1970 4:44:44 AM,0,-1.47609E+12,10/10/2016 2:58 AM,,,,
43876,en,1,aesthetics,1,0,0,5,5,5,2,5,1,1,1,0,1,6,2,3,3,4,0,0,0,0,0,0,0,0,0,2,1.414213562,0,2.622222222,1.333333333,0,3,,,0.733333333,0.066666667,,,0,first/missing,14,0,United Kingdom,Leicester,1,Portugal,Portugal,high school,0,United States,11,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,9,,,,,,,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",10/10/2016 8:49 AM,10/10/2016 8:44 AM,1.47611E+12,17084.65638,01/01/1970 4:44:45 AM,1.47611E+12,235703,10/10/2016 8:45 AM,,,,
43878,en,1,aesthetics,1,0,0,3,4,5,4,5,0,1,1,0,1,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0.25,0.5,0,3.833333333,0.333333333,1,3.75,,,0.633333333,0.1,,,0,first/missing,23,0,Canada,Kingston,0,China,China,college,0,Canada,23,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,11,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",10/10/2016 5:20 PM,10/10/2016 5:13 PM,1.47614E+12,17085.00962,01/01/1970 4:44:45 AM,1.47615E+12,360053,10/10/2016 5:15 PM,,,,
43880,en,1,aesthetics,1,0,0,3,3,3,3,3,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,4.266666667,0,1,4,,,1.133333333,-0.2,,,0,first/missing,24,1,United States,Baltimore,0,Ethiopia,Ethiopia,postdoctoral,0,United States Minor Outlying Islands,24,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,4,,,,,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",10/10/2016 6:58 PM,10/10/2016 6:51 PM,1.47615E+12,17085.07816,01/01/1970 4:44:45 AM,1.47615E+12,337928,10/10/2016 6:52 PM,,,,
43883,en,0,aesthetics,1,0,0,2,5,4,4,4,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,999,999,,,0,first/missing,30,0,Republic of Korea,Seoul,0,Republic of Korea,Republic of Korea,college,0,Republic of Korea,30,,,,,,0,0,0,0,0,Korean,,,,,,,0,0,0,0,0,0,,11,,,,,,,,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,10/11/2016 12:23 AM,10/11/2016 12:22 AM,1.47617E+12,17085.30775,01/01/1970 4:44:45 AM,0,-1.47617E+12,10/11/2016 12:24 AM,,,,
43885,en,1,aesthetics,1,0,0,3,4,4,4,4,0,1,0,0,0,2,6,6,5,6,0,0,0,0,0,0,0,0,0,3.583333333,1.892969449,0,8.9,0.333333333,1,5.75,,,1.1,0.233333333,,,0,first/missing,14,0,United States,Matthews,0,Ireland,Ireland,high school,0,United States,14,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,5,,,,,,,,"Mozilla/5.0 (X11; CrOS x86_64 7978.76.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.104 Safari/537.36",10/11/2016 6:52 AM,10/11/2016 6:43 AM,1.47619E+12,17085.57197,01/01/1970 4:44:46 AM,1.47619E+12,503605,10/11/2016 6:45 AM,,,,
43889,en,1,aesthetics,1,0,0,3,3,4,5,3,0,0,0,1,0,4,4,3,4,3,0,0,0,0,0,0,0,0,0,0.333333333,0.577350269,0,3.377777778,0.666666667,1,3.5,,,1.142857143,-0.5,,,1,retake,13,1,United States,Santa Rosa,0,United States,United States,pre-high school,0,United States,13,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,5,,,,,,,,Mozilla/5.0 (X11; Linux x86_64; rv:45.0) Gecko/20100101 Firefox/45.0,10/11/2016 12:52 PM,10/11/2016 12:39 PM,1.47621E+12,17085.8193,01/01/1970 4:44:46 AM,1.47622E+12,759359,10/11/2016 12:40 PM,,,,
43890,en,1,aesthetics,1,0,0,1,1,5,1,1,0,0,1,0,0,4,4,1,1,1,0,0,1,0,1,0,1,0,3,2.25,1.5,0,1.433333333,3,0,1.75,,,0.607142857,-0.392857143,,,0,first/missing,36,0,United States,Houston,1,Argentina,Puerto Rico,graduate school,0,United States,31,United States,Argentina,,,,4,1,0,0,0,English,,,,,,,0,0,0,0,0,0,,11,,,,,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Safari/602.1.50",10/11/2016 1:58 PM,10/11/2016 1:45 PM,1.47622E+12,17085.86773,01/01/1970 4:44:46 AM,1.47622E+12,515477,10/11/2016 1:51 PM,,,,
43891,en,1,aesthetics,1,0,0,5,4,5,5,5,1,1,1,1,1,5,3,2,2,2,0,0,0,0,0,0,0,0,0,2.25,1.5,0,1.433333333,1,0,2.25,,,1.1,0.7,,,0,first/missing,23,1,United States,Atlanta,0,Nigeria,United States,college,0,United States,23,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,11,,,,,,,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",10/11/2016 2:31 PM,10/11/2016 2:23 PM,1.47622E+12,17085.89185,01/01/1970 4:44:46 AM,1.47622E+12,445723,10/11/2016 2:25 PM,,,,
43892,en,1,aesthetics,1,0,0,5,4,5,4,5,1,1,1,0,1,2,6,7,7,6,0,0,0,1,0,1,0,0,2,5.666666667,2.380476143,0,10.4,0.666666667,1,6.5,,,0.666666667,0.066666667,,,0,first/missing,18,1,United States,Chicago,0,Ecuador,United States,college,0,United States,18,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,6,,,,,,,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",10/11/2016 6:30 PM,10/11/2016 6:24 PM,1.47624E+12,17086.0586,01/01/1970 4:44:46 AM,1.47624E+12,361303,10/11/2016 6:25 PM,,,,
43893,en,1,aesthetics,1,0,0,3,3,5,5,5,0,0,1,1,1,4,4,3,3,6,0,0,0,0,0,0,0,0,0,2,1.414213562,0,4.933333333,0,1,4,,,0.7,-0.1,,,0,first/missing,24,1,Turkey,Ankara,0,Turkey,Turkey,graduate school,0,Turkey,24,,,,,,0,0,0,0,0,Turkish,,,,,,,0,0,0,0,0,0,,11,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",10/11/2016 7:08 PM,10/11/2016 6:58 PM,1.47624E+12,17086.0833,01/01/1970 4:44:46 AM,1.47624E+12,509824,10/11/2016 7:01 PM,,,,
43894,en,1,aesthetics,1,0,0,4,4,5,2,3,1,1,1,0,0,4,4,3,4,5,0,0,0,0,0,0,0,0,0,0.666666667,0.816496581,0,4.488888889,0,1,4,,,0.933333333,-0.6,,,0,first/missing,15,1,Australia,Campsie,0,China,China,high school,0,Australia,15,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,5,,,,,,,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",10/12/2016 1:16 AM,10/12/2016 1:02 AM,1.47626E+12,17086.3403,01/01/1970 4:44:46 AM,1.47626E+12,366313,10/12/2016 1:10 AM,,,,
43895,en,1,aesthetics,1,0,0,,,,,,,,,,,3,5,4,4,3,0,0,0,0,0,0,0,0,0,0.333333333,0.577350269,0,4.488888889,1.333333333,0,4,,,1.321428571,-0.75,,,1,retake,28,0,Vietnam,Hanoi,1,United Kingdom,United Kingdom,graduate school,0,Viet Nam,3,United Kingdom,,,,,25,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,7,,,,,,,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",10/12/2016 2:01 AM,10/12/2016 1:54 AM,1.47626E+12,17086.37125,01/01/1970 4:44:46 AM,1.47626E+12,371641,10/12/2016 1:56 AM,,,,
43898,en,0,aesthetics,1,0,0,4,3,5,5,5,1,0,1,1,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,999,999,,,0,first/missing,17,1,United States,Forest Lake,0,United States,United States,high school,0,United States,17,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,5,,,,,,,,"Mozilla/5.0 (X11; CrOS x86_64 8530.93.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.144 Safari/537.36",10/12/2016 6:42 AM,10/12/2016 6:41 AM,1.47628E+12,17086.57142,01/01/1970 4:44:47 AM,0,-1.47628E+12,10/12/2016 6:43 AM,,,,
43899,de,0,aesthetics,1,0,0,4,4,5,3,4,1,1,1,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,999,999,,,0,first/missing,31,0,Switzerland,Zurich,0,Switzerland,Switzerland,professional school,0,Switzerland,31,,,,,,0,0,0,0,0,German,,,,,,,0,0,0,0,0,0,,5,,,,,,,,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,10/12/2016 6:51 AM,10/12/2016 6:50 AM,1.47628E+12,17086.57728,01/01/1970 4:44:47 AM,0,-1.47628E+12,10/12/2016 6:52 AM,,,,
43900,en,1,aesthetics,1,0,0,4,3,4,3,5,1,0,0,0,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,0.866666667,0.4,,,0,first/missing,17,2,Canada,Richmond Hill,0,Romania,Romania,high school,0,Canada,17,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,8,,,,,,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:49.0) Gecko/20100101 Firefox/49.0,10/12/2016 10:46 AM,10/12/2016 10:41 AM,1.47629E+12,17086.73782,01/01/1970 4:44:47 AM,1.47629E+12,223612,10/12/2016 10:42 AM,,,,
43901,en,1,aesthetics,1,0,0,1,5,1,5,5,0,1,0,1,1,5,3,5,4,3,0,0,0,0,0,0,0,0,0,0.916666667,0.957427108,0,4.055555556,1,0,3.75,,,0.2,-0.133333333,,,0,first/missing,24,0,United States,College Park,1,Iran,Iran,PhD,0,United States,1,Iran,,,,,23,0,0,0,0,Persian,,,,,,,0,0,0,0,0,0,,9,,,,,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",10/12/2016 10:57 AM,10/12/2016 10:44 AM,1.47629E+12,17086.74045,01/01/1970 4:44:47 AM,1.4763E+12,646092,10/12/2016 10:47 AM,,,,
43902,en,0,aesthetics,1,0,0,3,2,4,3,3,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,999,999,,,0,first/missing,19,1,Turkey,Istanbul,0,Australia,Aruba,professional school,0,Chile,21,,,,,,0,0,0,0,0,Slovenian,,,,,,,0,0,0,0,0,0,,9,,,,,,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:49.0) Gecko/20100101 Firefox/49.0,10/12/2016 10:51 AM,10/12/2016 10:51 AM,1.47629E+12,17086.7442,01/01/1970 4:44:47 AM,0,-1.47629E+12,10/12/2016 10:52 AM,,,,
43903,en,1,aesthetics,1,0,0,5,3,5,1,5,1,0,1,0,1,5,3,2,2,2,0,0,0,0,0,0,0,0,0,2.25,1.5,0,1.433333333,1,0,2.25,,,0.666666667,0,,,0,first/missing,17,1,United States,Forest Lake,0,United States,United States,high school,0,United States,17,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,4,,,,,,,,"Mozilla/5.0 (X11; CrOS x86_64 8530.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.103 Safari/537.36",10/13/2016 9:47 AM,10/12/2016 11:38 AM,1.4763E+12,17086.77766,01/01/1970 4:44:47 AM,1.47638E+12,79632686,10/12/2016 11:41 AM,,,,
43905,en,0,aesthetics,1,0,0,5,5,5,5,5,1,1,1,1,1,,,,,,0,0,0,0,0,0,0,0,0,,,,0,,,2,,,999,999,,,0,first/missing,20,1,United States,Bloomfield Hills,0,United States,United States,college,0,United States,20,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,8,,,,,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",10/12/2016 11:55 AM,10/12/2016 11:54 AM,1.4763E+12,17086.78839,01/01/1970 4:44:47 AM,0,-1.4763E+12,10/12/2016 11:56 AM,,,,
43906,de,1,aesthetics,1,0,0,4,3,4,4,4,1,0,0,0,0,3,5,3,4,3,0,0,0,0,0,0,0,0,0,0.25,0.5,0,4.055555556,1.666666667,0,3.75,,,0.666666667,-0.2,,,0,first/missing,20,0,Germany,Karlsruhe,0,Germany,Germany,graduate school,0,Germany,20,,,,,,0,0,0,0,0,German,,,,,,,0,0,0,0,0,0,,7,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",10/12/2016 1:33 PM,10/12/2016 1:26 PM,1.4763E+12,17086.85236,01/01/1970 4:44:47 AM,1.4763E+12,349839,10/12/2016 1:28 PM,,,,
43907,en,1,aesthetics,1,0,0,1,4,2,5,5,0,1,0,1,1,1,7,6,6,6,1,0,0,0,0,0,0,0,1,6.25,2.5,0,10.04444444,1,0,6.25,,,0.7,-0.433333333,,,0,first/missing,22,0,Poland,Leszno,0,Poland,Poland,college,0,Poland,22,,,,,,0,0,0,0,0,Polish,,,,,,,0,0,0,0,0,0,,11,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",10/12/2016 1:44 PM,10/12/2016 1:36 PM,1.4763E+12,17086.85916,01/01/1970 4:44:47 AM,1.47631E+12,461136,10/12/2016 1:38 PM,,,,
43908,en,1,aesthetics,1,0,0,,,,,,,,,,,3,5,5,5,4,0,0,0,0,0,0,0,0,0,0.916666667,0.957427108,0,6.1,0.333333333,1,4.75,,,0.535714286,-0.035714286,,,0,first/missing,17,1,United States,Forest Lake,0,United States,United States,high school,0,United States,17,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,4,,,,,,,,"Mozilla/5.0 (X11; CrOS armv7l 8861.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2878.0 Safari/537.36",10/12/2016 2:11 PM,10/12/2016 2:04 PM,1.47631E+12,17086.87835,01/01/1970 4:44:47 AM,1.47631E+12,423711,10/12/2016 2:06 PM,,,,
43909,en,1,aesthetics,1,0,0,,,,,,,,,,,,,4,,,0,0,0,0,0,0,0,0,0,,,,2.285714286,4,0,3,,,1.233333333,-0.566666667,,,0,first/missing,19,0,United States,Carlisle,0,United States Minor Outlying Islands,United States Minor Outlying Islands,graduate school,0,United States Minor Outlying Islands,19,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,0,,,,,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36",10/12/2016 2:14 PM,10/12/2016 2:10 PM,1.47631E+12,17086.88264,01/01/1970 4:44:47 AM,1.47631E+12,216196,10/12/2016 2:11 PM,,,,
43910,en,1,aesthetics,1,0,0,,,,,,,,,,,5,3,3,3,3,0,0,0,0,0,0,0,0,0,1,1,0,2.4,0,1,3,,,0.357142857,0.214285714,,,0,first/missing,22,1,Tanzania,,1,,,college,0,India,0,,,,,,0,0,0,0,0,Other,,,,,,,0,0,0,0,0,0,,0,,,,,,,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",10/12/2016 2:44 PM,10/12/2016 2:38 PM,1.47631E+12,17086.90224,01/01/1970 4:44:47 AM,1.47631E+12,295614,10/12/2016 2:39 PM,,,,
43911,en,1,aesthetics,1,0,0,4,2,4,2,4,1,0,0,0,0,5,3,3,4,4,0,0,0,0,0,0,0,0,0,0.666666667,0.816496581,0,3.377777778,0.666666667,1,3.5,,,0.666666667,0,,,0,first/missing,17,1,United States,Allentown,0,United States,United States,college,0,United States,17,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,8,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",10/12/2016 2:56 PM,10/12/2016 2:51 PM,1.47631E+12,17086.91105,01/01/1970 4:44:47 AM,1.47631E+12,297958,10/12/2016 2:52 PM,,,,
43912,en,1,aesthetics,1,0,0,4,4,5,5,4,1,1,1,1,0,3,5,5,5,6,0,0,0,0,0,0,0,0,0,1.583333333,1.258305739,0,7.433333333,0.333333333,1,5.25,,,0.733333333,-0.066666667,,,0,first/missing,24,2,United States,Christiansburg,0,United States,United States,college,0,United States,24,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,6,,,,,,,,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0,10/12/2016 5:50 PM,10/12/2016 5:03 PM,1.47632E+12,17087.03055,01/01/1970 4:44:47 AM,1.47632E+12,379035,10/12/2016 5:44 PM,,,,
43914,en,1,aesthetics,1,0,0,4,3,4,3,4,1,0,0,0,0,4,4,4,5,5,0,0,0,0,0,0,0,0,0,0.333333333,0.577350269,0,5.511111111,0.666666667,1,4.5,,,0.846153846,0.538461538,,,0,first/missing,15,0,United States,Camp Hill,0,United States,United States,college,0,United States,15,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,9,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36",10/12/2016 7:43 PM,10/12/2016 7:36 PM,1.47633E+12,17087.10908,01/01/1970 4:44:47 AM,1.47633E+12,355559,10/12/2016 7:38 PM,,,,
43915,en,1,aesthetics,1,0,0,2,3,4,5,5,0,0,0,1,1,5,3,6,5,4,0,0,0,0,0,0,0,0,0,0.666666667,0.816496581,0,5.955555556,2,0,4.5,,,0.7,-0.1,,,0,first/missing,24,1,Canada,Toronto,0,Canada,Canada,PhD,0,Canada,24,,,,,,0,0,0,0,0,English,,,,,,,0,0,0,0,0,0,,6,,,,,,,,"Mozilla/5.0 (X11; CrOS x86_64 8530.96.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.154 Safari/537.36",10/12/2016 10:10 PM,10/12/2016 10:04 PM,1.47634E+12,17087.21193,01/01/1970 4:44:47 AM,1.47634E+12,315195,10/12/2016 10:05 PM,,,,
